"INCIDENT_KEY","PERP_ID","PERP_AGE_GROUP","PERP_SEX","PERP_RACE"
"150067449","150067449-25194","45-64","MALE","BLACK"
"149469750","149469750-26797","25-44","MALE","BLACK"
"149469750","149469750-26792","25-44","MALE","BLACK"
"149469750","149469750-26791","25-44","MALE","BLACK"
"149454099","149454099-25176","25-44","MALE","BLACK"
"148561318","148561318-25081","18-24","MALE","BLACK"
"148520190","148520190-25078","18-24","MALE","BLACK"
"146910068","146910068-24990","18-24","MALE","BLACK"
"146462812","146462812-24829","18-24","MALE","BLACK"
"146291686","146291686-25048","25-44","MALE","BLACK"
"146019021","146019021-24787","25-44","MALE","BLACK"
"145931250","145931250-24775","18-24","MALE","BLACK"
"145924878","145924878-24889","25-44","MALE","BLACK"
"145924876","145924876-24772","18-24","MALE","BLACK"
"145735239","145735239-1","25-44","MALE","BLACK"
"145559209","145559209-24726","25-44","MALE","BLACK"
"145318643","145318643-24710","25-44","MALE","BLACK"
"145179746","145179746-24706","<18","MALE","BLACK"
"144990018","144990018-24679","18-24","MALE","BLACK"
"144609762","144609762-24846","<18","MALE","BLACK"
"144479293","144479293-24650","25-44","MALE","BLACK"
"144323113","144323113-24632","18-24","MALE","BLACK"
"143186568","143186568-25024","25-44","MALE","BLACK"
"143186568","143186568-24577","25-44","MALE","BLACK"
"142978753","142978753-26854","25-44","MALE","BLACK"
"142978753","142978753-26853","25-44","MALE","BLACK"
"142858797","142858797-24606","18-24","MALE","BLACK"
"142324890","142324890-24571","18-24","FEMALE","BLACK"
"142324890","142324890-24506","25-44","MALE","BLACK"
"142247967","142247967-24630","1020","MALE","BLACK"
"142141764","142141764-24841","18-24","MALE","BLACK"
"142091379","142091379-24402","18-24","MALE","BLACK"
"141913428","141913428-24465","25-44","MALE","BLACK"
"141913428","141913428-24436","25-44","MALE","BLACK"
"141351410","141351410-24955","25-44","MALE","BLACK"
"141291071","141291071-24347","25-44","MALE","BLACK"
"141042043","141042043-24345","18-24","MALE","BLACK"
"141003370","141003370-24322","18-24","MALE","BLACK"
"141003370","141003370-24318","18-24","MALE","BLACK"
"140826839","140826839-24282","18-24","MALE","BLACK"
"140821311","140821311-24288","<18","MALE","BLACK"
"140697169","140697169-24251","25-44","MALE","BLACK"
"140688856","140688856-24309","18-24","MALE","BLACK"
"140643797","140643797-24258","18-24","MALE","BLACK"
"140628573","140628573-24369","25-44","MALE","BLACK"
"140628573","140628573-24368","25-44","MALE","BLACK"
"140522804","140522804-24661","25-44","MALE","BLACK"
"140522804","140522804-24325","18-24","MALE","BLACK"
"140195504","140195504-24222","25-44","MALE","BLACK"
"140195504","140195504-24221","18-24","MALE","BLACK"
"140180902","140180902-24885","25-44","MALE","BLACK"
"140156332","140156332-24139","18-24","MALE","BLACK"
"139871659","139871659-24113","18-24","MALE","BLACK"
"139685100","139685100-24055","25-44","MALE","BLACK"
"139565489","139565489-24035","25-44","MALE","BLACK"
"139245415","139245415-23995","18-24","MALE","BLACK"
"139241967","139241967-23999","25-44","MALE","BLACK"
"138364638","138364638-23938","25-44","MALE","BLACK"
"138181967","138181967-2","25-44","MALE","BLACK"
"138145503","138145503-23931","18-24","MALE","BLACK"
"138027220","138027220-23783","18-24","MALE","BLACK"
"137696444","137696444-23732","25-44","MALE","BLACK"
"137645314","137645314-23742","18-24","MALE","BLACK"
"137586048","137586048-23738","45-64","MALE","BLACK"
"137297906","137297906-25364","18-24","MALE","BLACK"
"137086413","137086413-23654","18-24","MALE","BLACK"
"188235489","188235489-4","18-24","MALE","BLACK"
"188235489","188235489-3","18-24","MALE","BLACK"
"188235489","188235489-2","18-24","MALE","BLACK"
"188235489","188235489-1","25-44","MALE","BLACK"
"187985493","187985493-1","25-44","MALE","BLACK"
"187985492","187985492-1","25-44","MALE","BLACK"
"186876046","186876046-1","18-24","MALE","BLACK"
"185849660","185849660-1","18-24","MALE","BLACK"
"185406274","185406274-27318","25-44","MALE","BLACK"
"185208849","185208849-1","18-24","MALE","BLACK"
"184779095","184779095-27380","18-24","MALE","BLACK"
"184246883","184246883-27219","25-44","MALE","BLACK"
"184058462","184058462-27208","25-44","MALE","BLACK"
"183583891","183583891-27186","25-44","MALE","BLACK"
"182754056","182754056-27146","25-44","MALE","BLACK"
"182754056","182754056-27145","45-64","MALE","BLACK"
"181094483","181094483-27147","25-44","MALE","BLACK"
"177204824","177204824-27058","18-24","MALE","BLACK"
"175867972","175867972-27018","25-44","MALE","BLACK"
"173696362","173696362-26940","25-44","MALE","BLACK"
"173696362","173696362-26939","25-44","MALE","BLACK"
"173528070","173528070-26911","<18","MALE","BLACK"
"172161396","172161396-26836","18-24","MALE","BLACK"
"172161396","172161396-26824","<18","MALE","BLACK"
"171990079","171990079-26808","25-44","MALE","BLACK"
"171848200","171848200-26794","18-24","MALE","BLACK"
"171509875","171509875-26771","25-44","MALE","BLACK"
"170955516","170955516-26735","25-44","MALE","BLACK"
"170435754","170435754-26711","18-24","MALE","BLACK"
"170264299","170264299-26709","18-24","FEMALE","BLACK"
"170264299","170264299-26702","25-44","MALE","BLACK"
"169802077","169802077-26751","25-44","MALE","BLACK"
"169454718","169454718-26636","25-44","MALE","BLACK"
"168780023","168780023-26619","25-44","MALE","BLACK"
"168780018","168780018-26613","25-44","MALE","BLACK"
"168378723","168378723-26665","18-24","MALE","BLACK"
"168306279","168306279-26667","18-24","MALE","BLACK"
"168306279","168306279-26666","18-24","MALE","BLACK"
"167425281","167425281-26522","25-44","MALE","BLACK"
"166765843","166765843-26446","25-44","MALE","BLACK"
"165379103","165379103-1","25-44","MALE","BLACK"
"165337586","165337586-26353","18-24","MALE","BLACK"
"164959870","164959870-26335","45-64","MALE","BLACK"
"164781320","164781320-26324","18-24","MALE","BLACK"
"164781320","164781320-26319","25-44","MALE","BLACK"
"164398215","164398215-26293","25-44","MALE","BLACK"
"162111400","162111400-26158","18-24","MALE","BLACK"
"162111400","162111400-26157","18-24","MALE","BLACK"
"162111400","162111400-26156","18-24","MALE","BLACK"
"162111400","162111400-26155","18-24","MALE","BLACK"
"162097560","162097560-26233","<18","MALE","BLACK"
"161311802","161311802-26088","25-44","MALE","BLACK"
"159673397","159673397-26009","25-44","MALE","BLACK"
"159248465","159248465-25998","25-44","MALE","BLACK"
"158475211","158475211-25904","18-24","MALE","BLACK"
"158263711","158263711-25873","18-24","MALE","BLACK"
"158064296","158064296-25883","18-24","MALE","BLACK"
"158064296","158064296-25882","25-44","MALE","BLACK"
"157235074","157235074-25785","25-44","MALE","BLACK"
"155711532","155711532-26584","18-24","MALE","BLACK"
"155404911","155404911-26107","<18","MALE","BLACK"
"155169941","155169941-25695","25-44","MALE","BLACK"
"155169941","155169941-25575","25-44","MALE","BLACK"
"154177095","154177095-25730","25-44","MALE","BLACK"
"152507746","152507746-25500","25-44","MALE","BLACK"
"152507746","152507746-25499","25-44","MALE","BLACK"
"152507746","152507746-25498","25-44","MALE","BLACK"
"152146931","152146931-25360","<18","MALE","BLACK"
"152146927","152146927-26332","18-24","MALE","BLACK"
"152146927","152146927-25488","18-24","MALE","BLACK"
"151527280","151527280-25382","25-44","MALE","BLACK"
"221025255","221025255-2","18-24","MALE","BLACK"
"221025255","221025255-1","18-24","MALE","BLACK"
"220963165","220963165-1","25-44","MALE","BLACK"
"220866606","220866606-2","<18","MALE","BLACK"
"220866606","220866606-1","<18","MALE","BLACK"
"220253803","220253803-1","25-44","MALE","BLACK"
"219861977","219861977-1","<18","MALE","BLACK"
"219247174","219247174-1","25-44","MALE","BLACK"
"218904136","218904136-1","18-24","MALE","BLACK"
"218830984","218830984-2","18-24","MALE","BLACK"
"218830984","218830984-1","<18","MALE","BLACK"
"218393700","218393700-1","25-44","MALE","BLACK"
"217839090","217839090-1","25-44","MALE","BLACK"
"217421309","217421309-2","18-24","MALE","BLACK"
"217421309","217421309-1","25-44","MALE","BLACK"
"217368571","217368571-1","25-44","MALE","BLACK"
"217256574","217256574-2","45-64","MALE","BLACK"
"217256574","217256574-1","45-64","MALE","BLACK"
"217220154","217220154-2","25-44","MALE","BLACK"
"217220154","217220154-1","18-24","MALE","BLACK"
"216922896","216922896-2","18-24","MALE","BLACK"
"216517702","216517702-1","45-64","MALE","BLACK"
"216511818","216511818-1","25-44","MALE","BLACK"
"215303001","215303001-1","<18","MALE","BLACK"
"215302969","215302969-1","18-24","MALE","BLACK"
"215225154","215225154-1","18-24","MALE","BLACK"
"215225146","215225146-1","25-44","MALE","BLACK"
"215034244","215034244-3","25-44","MALE","BLACK"
"215034244","215034244-2","18-24","MALE","BLACK"
"215034244","215034244-1","25-44","MALE","BLACK"
"214948389","214948389-1","18-24","MALE","BLACK"
"214729181","214729181-1","25-44","MALE","BLACK"
"214214865","214214865-1","<18","MALE","BLACK"
"214102398","214102398-1","<18","MALE","BLACK"
"213291457","213291457-1","25-44","MALE","BLACK"
"212558133","212558133-2","18-24","FEMALE","BLACK"
"212558133","212558133-1","45-64","MALE","BLACK"
"212170023","212170023-1","25-44","MALE","BLACK"
"210789007","210789007-1","18-24","MALE","BLACK"
"210758101","210758101-1","18-24","MALE","BLACK"
"205771022","205771022-1","<18","MALE","BLACK"
"205280238","205280238-1","<18","MALE","BLACK"
"204971620","204971620-1","18-24","MALE","BLACK"
"204294844","204294844-1","25-44","MALE","BLACK"
"201141629","201141629-1","25-44","MALE","BLACK"
"201089982","201089982-2","18-24","MALE","BLACK"
"201089982","201089982-1","25-44","MALE","BLACK"
"200408150","200408150-2","18-24","MALE","BLACK"
"200263248","200263248-1","18-24","MALE","BLACK"
"199728579","199728579-3","<18","MALE","BLACK"
"199728579","199728579-1","25-44","MALE","BLACK"
"199134405","199134405-2","25-44","MALE","BLACK"
"199134405","199134405-1","25-44","MALE","BLACK"
"199134399","199134399-1","18-24","MALE","BLACK"
"199061351","199061351-1","18-24","MALE","BLACK"
"198705943","198705943-1","25-44","MALE","BLACK"
"198255459","198255459-2","18-24","MALE","BLACK"
"198255459","198255459-1","18-24","MALE","BLACK"
"198052647","198052647-2","18-24","MALE","BLACK"
"198052647","198052647-1","18-24","MALE","BLACK"
"196276904","196276904-1","25-44","MALE","BLACK"
"196193415","196193415-1","25-44","MALE","BLACK"
"195553175","195553175-1","25-44","MALE","BLACK"
"194525845","194525845-1","18-24","MALE","BLACK"
"193462347","193462347-2","<18","MALE","BLACK"
"192301917","192301917-2","25-44","MALE","BLACK"
"192301917","192301917-1","45-64","FEMALE","BLACK"
"188810228","188810228-1","18-24","MALE","BLACK"
"188312129","188312129-3","18-24","MALE","BLACK"
"188312129","188312129-2","18-24","MALE","BLACK"
"188235491","188235491-1","25-44","MALE","BLACK"
"244062618","244062618-1","25-44","MALE","BLACK"
"243770731","243770731-1","25-44","MALE","BLACK"
"243566883","243566883-4","18-24","MALE","BLACK"
"243566883","243566883-3","18-24","MALE","BLACK"
"243566883","243566883-2","18-24","MALE","BLACK"
"243566883","243566883-1","18-24","MALE","BLACK"
"243254969","243254969-1","18-24","MALE","BLACK"
"242833882","242833882-2","25-44","MALE","BLACK"
"242833882","242833882-1","25-44","FEMALE","BLACK"
"242740110","242740110-1","18-24","MALE","BLACK"
"242158427","242158427-2","<18","MALE","BLACK"
"242158427","242158427-1","25-44","MALE","BLACK"
"241800375","241800375-1","25-44","MALE","BLACK"
"241569427","241569427-1","18-24","MALE","BLACK"
"239639190","239639190-1","25-44","MALE","BLACK"
"239207164","239207164-2","18-24","MALE","BLACK"
"239207164","239207164-1","18-24","MALE","BLACK"
"238885819","238885819-3","25-44","FEMALE","BLACK"
"238885819","238885819-2","18-24","MALE","BLACK"
"238885819","238885819-1","25-44","MALE","BLACK"
"238344522","238344522-1","25-44","MALE","BLACK"
"238009968","238009968-1","25-44","MALE","BLACK"
"237360779","237360779-1","25-44","MALE","BLACK"
"237278623","237278623-1","25-44","MALE","BLACK"
"237012944","237012944-2","18-24","MALE","BLACK"
"237012944","237012944-1","18-24","FEMALE","BLACK"
"236877535","236877535-1","25-44","MALE","BLACK"
"236326558","236326558-1","25-44","MALE","BLACK"
"236254076","236254076-1","18-24","MALE","BLACK"
"235208442","235208442-1","25-44","MALE","BLACK"
"235091846","235091846-1","18-24","MALE","BLACK"
"234973159","234973159-1","25-44","MALE","BLACK"
"233998524","233998524-1","45-64","MALE","BLACK"
"233429422","233429422-1","25-44","MALE","BLACK"
"232497426","232497426-2","18-24","MALE","BLACK"
"232497426","232497426-1","18-24","MALE","BLACK"
"232331294","232331294-2","18-24","MALE","BLACK"
"232331294","232331294-1","18-24","MALE","BLACK"
"232299783","232299783-2","18-24","MALE","BLACK"
"232299783","232299783-1","18-24","MALE","BLACK"
"232193235","232193235-1","18-24","MALE","BLACK"
"231969566","231969566-1","25-44","MALE","BLACK"
"230247120","230247120-1","25-44","MALE","BLACK"
"230190941","230190941-1","25-44","MALE","BLACK"
"229507142","229507142-1","25-44","MALE","BLACK"
"228917763","228917763-1","25-44","MALE","BLACK"
"228252165","228252165-1","<18","MALE","BLACK"
"228252163","228252163-1","25-44","MALE","BLACK"
"228109389","228109389-1","25-44","MALE","BLACK"
"227950650","227950650-1","25-44","MALE","BLACK"
"227950647","227950647-1","18-24","MALE","BLACK"
"227551204","227551204-1","18-24","MALE","BLACK"
"227344445","227344445-1","25-44","MALE","BLACK"
"227266591","227266591-1","18-24","MALE","BLACK"
"226598087","226598087-1","25-44","MALE","BLACK"
"226542631","226542631-1","18-24","MALE","BLACK"
"226203719","226203719-1","18-24","MALE","BLACK"
"225832570","225832570-1","18-24","MALE","BLACK"
"225601139","225601139-2","25-44","FEMALE","BLACK"
"225385468","225385468-2","25-44","MALE","BLACK"
"225385468","225385468-1","18-24","MALE","BLACK"
"224646720","224646720-1","18-24","MALE","BLACK"
"223819780","223819780-1","25-44","MALE","BLACK"
"222466833","222466833-2","18-24","MALE","BLACK"
"222466833","222466833-1","18-24","MALE","BLACK"
"222081368","222081368-1","25-44","MALE","BLACK"
"222050826","222050826-1","18-24","MALE","BLACK"
"221890615","221890615-1","18-24","MALE","BLACK"
"221837317","221837317-1","25-44","MALE","BLACK"
"221766735","221766735-1","25-44","MALE","BLACK"
"221098040","221098040-1","25-44","MALE","BLACK"
"61170269","61170269-16618","UNKNOWN","MALE","BLACK"
"61170269","61170269-16617","UNKNOWN","MALE","BLACK"
"60865919","60865919-16554","25-44","MALE","BLACK"
"60509646","60509646-16669","<18","MALE","BLACK"
"59488166","59488166-16410","18-24","MALE","BLACK"
"58995644","58995644-16347","25-44","MALE","BLACK"
"57325752","57325752-16316","25-44","MALE","BLACK"
"57325752","57325752-16309","18-24","MALE","BLACK"
"56662014","56662014-18322","18-24","MALE","BLACK"
"56662014","56662014-18320","25-44","MALE","BLACK"
"56020062","56020062-16194","25-44","MALE","BLACK"
"55699967","55699967-16185","18-24","MALE","BLACK"
"55699967","55699967-16147","18-24","MALE","BLACK"
"55581511","55581511-16139","<18","MALE","BLACK"
"55581509","55581509-16134","25-44","MALE","BLACK"
"55215083","55215083-17884","25-44","MALE","BLACK"
"55215083","55215083-17450","18-24","MALE","BLACK"
"55215083","55215083-16890","18-24","MALE","BLACK"
"55215083","55215083-16025","25-44","MALE","BLACK"
"55101052","55101052-15999","25-44","MALE","BLACK"
"55064114","55064114-15995","18-24","MALE","BLACK"
"55041875","55041875-15985","<18","MALE","BLACK"
"54810799","54810799-15952","18-24","MALE","BLACK"
"54696008","54696008-16014","UNKNOWN","MALE","BLACK"
"54696008","54696008-15929","UNKNOWN","MALE","BLACK"
"54579984","54579984-15898","18-24","MALE","BLACK"
"54154418","54154418-15834","UNKNOWN","MALE","BLACK"
"53785201","53785201-15755","25-44","MALE","BLACK"
"52409039","52409039-15697","25-44","MALE","BLACK"
"51937549","51937549-15575","UNKNOWN","MALE","BLACK"
"51937549","51937549-15574","UNKNOWN","MALE","BLACK"
"51937549","51937549-15573","UNKNOWN","MALE","BLACK"
"51359385","51359385-15396","25-44","MALE","BLACK"
"51110050","51110050-15378","25-44","MALE","BLACK"
"51110045","51110045-15385","25-44","MALE","BLACK"
"50685003","50685003-15321","UNKNOWN","MALE","BLACK"
"50521332","50521332-15266","25-44","MALE","BLACK"
"50521332","50521332-15265","25-44","MALE","BLACK"
"50499448","50499448-15373","UNKNOWN","MALE","BLACK"
"49863678","49863678-15156","18-24","MALE","BLACK"
"49863675","49863675-15090","UNKNOWN","MALE","BLACK"
"49589384","49589384-15186","<18","MALE","BLACK"
"49567918","49567918-15059","25-44","MALE","BLACK"
"48066962","48066962-14888","<18","MALE","BLACK"
"47968436","47968436-14885","UNKNOWN","MALE","BLACK"
"47851710","47851710-14814","18-24","MALE","BLACK"
"47851710","47851710-14813","25-44","MALE","BLACK"
"249623006","249623006-1","18-24","MALE","BLACK"
"249207672","249207672-7","25-44","MALE","BLACK"
"249207672","249207672-6","18-24","MALE","BLACK"
"249207672","249207672-3","25-44","MALE","BLACK"
"249207672","249207672-1","<18","MALE","BLACK"
"249182350","249182350-1","<18","MALE","BLACK"
"248661285","248661285-1","25-44","FEMALE","BLACK"
"248480012","248480012-1","18-24","MALE","BLACK"
"248425572","248425572-1","<18","MALE","BLACK"
"248205289","248205289-1","18-24","MALE","BLACK"
"248157447","248157447-1","25-44","MALE","BLACK"
"248104661","248104661-1","25-44","MALE","BLACK"
"247837111","247837111-1","25-44","MALE","BLACK"
"247524803","247524803-1","25-44","MALE","BLACK"
"247366022","247366022-4","18-24","MALE","BLACK"
"247366022","247366022-3","25-44","MALE","BLACK"
"247366022","247366022-2","25-44","MALE","BLACK"
"247366022","247366022-1","18-24","MALE","BLACK"
"246553894","246553894-1","18-24","MALE","BLACK"
"246416611","246416611-3","25-44","MALE","BLACK"
